F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,target
34.908295,0.10066902,32.332115,34.7296,37.391308,5.0591927,84.45924,120.46917,110.95228,441.73785,0.45420647,0.74322575,0.17479242,0.35822716,0.6946802,0.5198878,8.315512,4.576835,5.037883,2.9957273,0.2073914,1.0938812,25.808369,0.40099326,1.2134601,9.937738,-0.10550868,-134.26498,-20.012691,-1.0297439,0.024361089,1.5977615,1.1156003,0.71130717,7.2292776,0.5483779,0.99689364,10.211739,23.53397,0.41437808,500.04907,0.31758237,1241.5643,0.18980686,-48.360077,-1.7002374,1539.8168,0.1633923,907.4217,0.424531,-50.520065,-1.4282691,2678.6953,0.10588098,929.4905,0.56759244,-57.329662,-1.1979482,-14.192989,-0.38230434,24.982138,0.31269982,0.029735982,1.1325989,-0.031884376,-0.4355857,0.24826969,0.949091,28.646074,0.30418903,0.07961514,160.30682,0.40038916,38.329018,-25.532179,-0.7441994,-12.0732975,24.333591,-0.02545923,-0.007877063,0.042337593,3.623833,1.3360053,0.5925,0.6529921,0.17888889,0.24810593,-33.95866,54_PF48_3.wav,1
34.73379,0.09232073,32.5391,34.57099,37.20632,4.667221,106.536415,160.88966,40.4019,31.118969,0.35184017,0.6619934,0.16489345,0.29011506,0.5214168,0.35652333,5.3149652,3.1913357,3.4961545,2.438058,0.14147334,1.0143584,27.67324,0.4524705,7.4092307,1.6393553,0.18860443,93.01367,-17.674837,-0.8649877,0.025688069,1.8917098,0.96832275,0.7890421,8.207751,0.48059246,3.3839998,2.7898104,25.64864,0.36137924,585.9808,0.31551072,1309.7946,0.17333719,-46.50493,-1.6608616,1632.543,0.2007891,966.5071,0.4581001,-52.935425,-1.2897335,2712.83,0.09774555,803.4004,0.47012997,-58.14183,-1.1248771,-17.04494,-0.37044972,27.586864,0.3048781,0.03645255,1.033925,-0.032670747,-0.4133025,0.16414416,0.89834154,31.553598,0.29152825,6.9995065,1.8075128,-0.08515067,-220.51718,-19.936707,-0.774499,-11.207944,19.898127,-0.009578498,-0.018167375,0.042066794,3.3997655,1.2910799,0.6237879,0.60792935,0.14741379,0.12526606,-36.795914,65_PF41_3.wav,1
33.090984,0.09025445,31.533974,32.748646,35.485966,3.951992,125.01703,213.61743,48.343884,157.25888,0.49550962,0.50326496,0.2740449,0.46373215,0.68691176,0.41286686,6.6444182,3.547945,4.9578605,3.012125,0.22660245,0.7174339,24.826712,0.56380725,10.74518,1.0347712,-3.7373536,-3.5900106,-8.263113,-1.5696726,0.02002514,1.632012,1.0044122,0.8190247,7.5886993,0.5511006,2.5650234,3.7383327,29.763863,0.36082003,524.5652,0.31037173,1399.4255,0.15005003,-56.85851,-1.4610007,1486.1417,0.1623203,1142.4628,0.2899834,-64.30135,-1.161436,2589.3945,0.11736452,1009.1938,0.45498583,-72.78613,-0.9581762,-16.988066,-0.38979295,30.40306,0.25956202,0.034034323,1.0561736,-0.025181,-0.48341373,0.266164,0.61348957,30.763079,0.30635968,10.612484,1.0757179,-4.5841575,-3.125396,-11.792737,-1.0429295,-8.006282,17.171776,-0.022962017,-0.0049123727,0.10681282,4.340405,2.051282,0.35690475,0.30174875,0.12039473,0.15190408,-33.860397,59_PF36_x.wav,1
24.779598,0.11444375,23.06033,24.869291,26.733805,3.6734753,211.41985,355.33527,57.124397,111.63533,0.5102389,0.49179646,0.29000047,0.46220708,0.7113395,0.421339,6.9266076,3.42232,4.67714,2.7234447,0.2721362,0.6686636,22.592419,0.55901575,16.193394,0.50631225,8.957678,1.401765,0.7474679,16.646793,0.03014486,1.8240125,1.3012742,0.6206415,3.6928408,0.8797215,2.3767898,4.0249786,24.663143,0.35407692,454.3823,0.39272788,1194.0577,0.17284279,-43.645157,-1.7132484,1449.5533,0.16509302,893.52106,0.28643227,-55.985397,-1.2133995,2439.4395,0.11824928,755.55963,0.3636844,-60.602993,-1.0810204,-16.92075,-0.28495076,25.33793,0.23738609,0.0009949714,35.29157,-0.021984793,-0.5702389,0.3072831,0.5955582,26.3972,0.3791472,17.238386,0.44508573,9.384667,1.4332534,-0.3976704,-33.105408,-11.131525,20.216452,-0.030788152,-0.007316321,0.13228598,4.276764,1.9372443,0.40619716,0.47008047,0.10047618,0.102297865,-33.082462,66_PM33_3.wav,1
29.928234,0.13408273,27.90409,29.934137,33.145615,5.2415237,190.76344,359.76566,94.56752,209.489,0.7176083,0.6123357,0.3531939,0.6064968,1.023505,0.6703111,9.961185,5.3322845,6.777846,4.211354,0.42858914,0.7401931,28.238405,0.46759534,9.367264,1.2559118,10.198155,1.4152681,2.471953,5.008952,0.036969405,1.9248387,1.2564632,0.72499484,5.776905,0.7410624,5.1722045,1.8578609,25.18811,0.35668808,484.6984,0.33127314,1309.921,0.15405652,-44.198322,-1.6228595,1501.692,0.16601858,988.7566,0.33601928,-54.089138,-1.191845,2545.027,0.08708896,856.47833,0.45088825,-59.785442,-1.030523,-17.060411,-0.37832746,27.03603,0.27664647,0.010478672,3.048865,-0.02055309,-0.6683406,0.4775583,0.67290515,31.76357,0.34545317,10.55561,1.1009936,10.523578,1.4106826,1.7823541,7.252181,-7.9852223,17.51257,-0.023086177,-0.0034587092,0.20101944,3.408863,1.8269424,0.44230768,0.4595508,0.099999994,0.15708695,-27.441587,35_PF43_2.wav,1
34.14339,0.08425125,33.092583,34.200615,35.70251,2.6099281,137.30524,283.3753,67.67903,116.32926,0.8668415,0.41583338,0.55218595,0.81986,1.1458642,0.5936783,9.849097,5.5143785,7.299264,4.7472796,0.5823171,0.53568095,22.914452,0.43141547,11.615872,0.75708896,1.5948806,7.83799,-6.4002438,-1.8797873,0.034613837,1.5412878,1.334677,0.528972,5.5772495,0.63302946,5.5997767,1.4760376,23.238317,0.373682,544.4675,0.30087557,1296.304,0.16575915,-34.80454,-1.8960974,1615.7842,0.164891,1020.7499,0.40205723,-45.763718,-1.2712401,2646.965,0.11190497,979.3784,0.45831168,-50.218815,-1.1185182,-15.828611,-0.30462703,24.808002,0.28200048,0.0018146889,17.66153,-0.030943576,-0.36614275,0.61919624,0.506568,25.020155,0.32577285,11.252509,0.78111124,1.6362634,7.9641175,-7.957331,-1.488504,-11.365589,19.722828,-0.025413873,-0.01973502,0.3607983,4.300828,1.9341469,0.43607143,0.4542314,0.07202899,0.07070206,-28.276869,48_PF43_3.wav,1
33.940247,0.08558468,32.47093,34.089325,35.63057,3.1596413,99.87695,140.5501,51.660633,106.62686,0.4947153,0.49376798,0.28029478,0.4567351,0.68667287,0.4063781,4.6324778,2.1330156,3.6745663,2.5945408,0.22971535,0.65322703,22.900736,0.4948734,12.937394,0.6821233,5.521742,1.8302014,-5.451217,-1.8161261,0.030325769,1.3314976,1.1608301,0.59922314,6.6194835,0.5900085,8.531063,1.1034546,26.313164,0.33984464,512.068,0.3102903,1313.9655,0.1569491,-39.717167,-1.7721342,1547.0325,0.16278975,1075.8844,0.3416784,-50.756573,-1.1951051,2568.906,0.096267015,856.4986,0.4106848,-54.941208,-1.0691772,-17.147633,-0.33068427,26.110214,0.26237896,0.01787786,1.8001132,-0.025222948,-0.43549672,0.25149754,0.5857954,25.426897,0.39469853,13.520906,0.6448583,5.608996,1.8821702,-6.4356017,-1.5169784,-11.218107,20.532566,-0.024270631,-0.0108728185,0.11089473,3.1195505,1.4551805,0.5733333,0.6429501,0.12,0.15411319,-33.44764,46_PF44_2.wav,1
33.90979,0.13824153,32.3845,34.472233,36.801315,4.4168167,135.31316,229.78958,110.94633,266.05786,0.5072524,0.55162615,0.2568756,0.45993805,0.7265031,0.46962747,6.8215933,3.7895305,4.8335543,3.043319,0.20909287,0.76716816,20.040565,0.6168828,9.728602,0.96534556,8.482021,1.6526772,1.6551408,6.7001524,0.030722199,2.0105677,0.99360853,0.82776916,8.378221,0.51629084,6.2845387,1.5701665,22.281248,0.40412638,508.38968,0.35061765,1259.5946,0.1803074,-64.797585,-1.2899112,1579.691,0.15715577,892.1708,0.46966082,-67.75229,-1.0790043,2608.9824,0.10726041,980.43835,0.5188125,-71.47756,-0.99186605,-16.515747,-0.3936422,25.681719,0.34434715,0.018795542,1.8459076,-0.024192045,-0.50879306,0.24651042,0.6573477,25.139261,0.35316,11.387145,0.8342024,8.996522,1.7090487,0.20377813,57.4138,-5.7188306,14.441209,-0.030180018,-0.0036574835,0.0955014,3.6645112,1.8638415,0.39452633,0.28403023,0.13619047,0.2080688,-33.145584,08_PF37_2.wav,1
32.338524,0.15416992,30.407263,33.216415,36.030136,5.6228733,268.56543,343.76004,122.67862,225.65218,0.5493363,0.753097,0.13672441,0.4669923,0.9081814,0.771457,9.199793,5.8185506,7.07827,4.826984,0.32453236,1.1250412,23.258913,0.66610897,8.526357,1.4976563,13.713344,1.1857558,4.0799093,3.2765703,0.03765617,2.3370986,1.0427057,0.9971244,8.026756,0.6313791,6.888202,2.4894977,19.792082,0.8738731,546.10223,0.40393746,1251.905,0.18764502,-86.61789,-1.0200473,1632.6942,0.19135453,857.2681,0.47321108,-89.1435,-0.8961388,2658.902,0.10462493,890.9812,0.4232285,-90.60562,-0.86889005,-18.189106,-0.43592042,26.820602,0.34787285,0.0040904703,10.791937,-0.019296482,-0.8107703,0.40637144,0.9121862,30.822449,0.3639044,9.255628,1.4388968,18.088512,0.9603607,1.9111757,7.762197,-9.785201,20.05314,-0.0322451,-0.0019045918,0.17443715,3.5468364,2.0543494,0.3048734,0.26825678,0.17901409,0.20644306,-29.435085,19_PF43_2.wav,1
28.580679,0.21563528,27.129202,30.303083,33.142044,6.012842,165.3409,160.82697,81.038956,166.70406,0.6763087,0.4974293,0.39500415,0.6310797,0.91226554,0.5172614,6.0256004,3.302209,3.1245158,1.6163752,0.42489567,0.64550716,31.59118,0.31373927,5.549887,2.0529416,8.885379,1.5839901,-5.2093797,-2.2471166,0.04160726,2.2799168,1.3856901,0.5143961,3.1030116,1.6052363,4.426428,4.3914843,24.601189,0.33010203,516.4022,0.31947145,1338.9062,0.17117679,-15.556029,-2.7405565,1548.2515,0.14184344,1060.642,0.3762464,-29.493769,-1.3054138,2578.9685,0.093994334,1027.154,0.5584871,-35.854927,-1.0226903,-16.100584,-0.31054133,26.563675,0.24151273,0.021145856,1.676371,-0.025430886,-0.46693027,0.43943146,0.62581575,32.43075,0.28396195,5.2509785,2.1664495,9.013434,1.5850518,-5.7327476,-2.019111,-10.725453,18.904621,-0.018597793,-0.01429946,0.19510101,2.4958403,1.2217697,0.7633333,0.9954476,0.05282051,0.04856657,-29.778526,69_PF48_3.wav,1
