F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,target
33.38012,0.14123029,31.487211,33.45146,36.54998,5.062769,159.7404,328.48993,66.64741,95.61277,0.5100989,0.47309178,0.3082409,0.4574634,0.6783734,0.3701325,6.399854,3.539191,4.796074,3.0749645,0.2538837,0.6743625,21.08743,0.54739374,11.170207,0.817235,-2.1014569,-4.4939094,-6.59563,-1.8562167,0.029442951,1.7728975,1.0623866,0.7345593,6.6941347,0.58377224,2.1465912,5.2472854,27.56706,0.4317308,495.97455,0.25516322,1302.6816,0.14274931,-59.213966,-1.4478198,1504.4874,0.15737455,1099.0266,0.31346938,-67.88016,-1.1229683,2589.9143,0.09210364,961.98206,0.40910706,-74.51151,-0.9679621,-16.80444,-0.30784252,27.741457,0.22491552,0.0070518996,4.2267413,-0.027240915,-0.46422586,0.2943658,0.6063121,26.081125,0.318913,11.507944,0.8289005,-2.856241,-3.5656247,-10.992116,-0.98621035,-10.872382,21.296404,-0.04093289,-0.0050161383,0.14480783,4.147239,2.3095822,0.30808508,0.2802213,0.11348837,0.11325795,-34.732666,44_CF37_3.wav,0
30.053246,0.110543005,27.585972,29.894035,32.946674,5.3607025,202.906,421.84766,50.536896,105.01174,0.5171595,0.5945858,0.25285402,0.4461632,0.7326505,0.4797965,7.004,4.802118,4.923281,3.4283633,0.20885643,0.8223739,17.608128,0.6716028,8.923697,1.1714262,7.2551274,1.7728803,-3.9071348,-3.576144,0.021266682,1.8493114,1.0827199,0.67210025,5.66003,0.60339546,3.9201076,2.5220942,21.30997,0.39579114,438.4464,0.32156447,1192.334,0.17007515,-62.238396,-1.4115449,1489.788,0.15679935,857.3587,0.4000629,-69.23332,-1.1560813,2491.6682,0.09624023,805.0891,0.39740717,-71.86721,-1.0892761,-13.090475,-0.37973213,22.106352,0.31356943,0.0077659125,4.6540093,-0.024166984,-0.47051197,0.245742,0.73150975,23.023552,0.34555715,8.095365,1.3723174,8.178935,1.7386538,-7.83826,-1.7696785,-9.326449,18.802092,-0.03834288,-0.0063768444,0.116384275,2.7168992,1.6678753,0.42032608,0.4033594,0.1675862,0.22715108,-35.10184,47_CF61_2.wav,0
33.931984,0.08492479,32.50506,34.039906,35.56714,3.0620804,125.932816,114.17314,31.238766,44.805046,0.77556103,0.7168464,0.27533272,0.6478936,1.176135,0.90080225,12.768468,7.5962873,11.161669,6.8978868,0.40982753,0.89333445,15.875941,0.8421846,9.086278,1.1544023,5.836689,2.3642313,-3.135068,-4.063519,0.023495814,2.4822853,1.0460685,0.8440188,7.8789697,0.481454,2.849392,3.045719,18.003334,0.53599215,511.45612,0.3150222,1220.2877,0.17757902,-76.48198,-1.1635897,1600.5944,0.16969024,928.9896,0.5715485,-81.88451,-0.99228823,2617.9795,0.10529922,939.8318,0.62257725,-83.14074,-0.96502566,-13.537282,-0.44997558,21.484678,0.40613085,0.0013826115,28.334492,-0.0269571,-0.45769554,0.5196596,0.7483927,22.452053,0.44551736,9.029187,1.2239214,5.781035,2.7539482,-7.2963905,-1.7861207,-9.925115,19.200132,-0.054042522,-0.0071369912,0.19570279,3.5651324,2.4509804,0.26024,0.23677653,0.14363636,0.22512111,-28.292057,03_CF30_3.wav,0
32.162933,0.12881082,31.87352,32.99674,34.417953,2.5444336,285.6794,438.01782,98.831276,122.331276,0.35096183,0.33733127,0.24551283,0.32961094,0.43919352,0.19368069,2.6902573,1.6940135,2.0759141,1.3210261,0.6060487,1.1087861,18.35024,0.49760783,15.802694,0.45635307,6.763921,1.4435993,3.4991863,2.8710675,0.03181974,2.113206,1.1616505,0.5746954,5.8117867,0.86001384,2.7406104,4.7364035,24.292276,0.4447438,509.1316,0.31293705,1266.9404,0.17816655,-92.06185,-1.0432407,1598.325,0.14048848,1104.2775,0.26345918,-100.092445,-0.86931545,2635.6885,0.090572424,1017.4055,0.3453548,-102.78818,-0.82208073,-22.178368,-0.28627667,33.90834,0.2214731,-0.045973185,-0.79657567,-0.024911877,-0.36837152,0.48504668,0.9400225,23.801535,0.2176025,15.853058,0.4473266,4.698586,2.344875,-1.5429574,-5.843259,-25.267761,36.62642,-0.092373624,-0.010644286,0.7580503,3.8197095,2.1219654,0.25252253,0.26165265,0.2076415,0.26065427,-29.509148,40_CF59_1.wav,0
33.703625,0.17460223,31.271238,33.814667,37.773136,6.501898,170.74393,232.30869,105.31486,101.964226,0.7693941,0.6059914,0.35690618,0.6780892,1.1159184,0.7590122,13.06705,7.640408,8.535048,4.5451484,0.46914545,0.85847133,16.785444,0.7355285,6.9221454,1.5044729,1.8681006,7.0913835,-3.932896,-3.1019156,0.043104135,1.8634316,1.1273848,0.7444468,5.6068397,0.8842158,6.0379,1.7802646,20.955053,0.445441,457.98676,0.3009093,1217.4613,0.17172867,-85.72181,-1.0880784,1516.0287,0.14092794,877.01056,0.45060125,-81.84236,-1.0091871,2559.268,0.07999788,941.45416,0.67612356,-84.76885,-0.9480345,-13.524284,-0.41213813,22.308016,0.33470476,0.01925973,1.7146991,-0.025251063,-0.47398797,0.5971957,0.7111288,22.601225,0.39420217,6.6117234,1.6964447,2.2864776,6.6625857,-6.7675643,-1.9888511,-8.517556,17.436901,-0.029460926,-0.011601758,0.23234592,4.211278,2.882325,0.21619834,0.17554286,0.12701923,0.16002934,-29.069904,21_CF58_3.wav,0
25.09809,0.10293315,23.425259,24.758076,27.209396,3.7841377,119.002335,228.94336,54.350475,75.1971,0.44135708,0.38336933,0.29186022,0.41235685,0.5769779,0.2851177,4.562361,2.1947465,3.987573,2.3422222,0.26034415,0.5012711,18.050354,0.508001,13.578812,0.46508595,4.5538926,1.9380339,2.7254305,3.0580153,0.03519264,1.9034091,1.1808599,0.58541715,3.4913907,0.7683964,3.314588,2.0363193,20.140041,0.31709614,464.2407,0.29108727,1232.7993,0.16607305,-73.48556,-1.2135819,1469.6116,0.14611273,1015.55914,0.30729836,-81.987206,-1.0064805,2464.124,0.101594396,816.6372,0.3819911,-84.14944,-0.9613659,-16.713102,-0.26243392,25.163008,0.2596389,-0.027157718,-1.1146011,-0.024249827,-0.3928897,0.29016453,0.4587955,22.726135,0.25904438,13.361956,0.48478234,4.7458177,2.1227126,1.8072281,5.0434475,-15.440525,25.732485,-0.050033953,-0.012151592,0.20639744,4.9984765,2.869353,0.2168085,0.23123264,0.114835165,0.16325241,-36.33021,56_CM23_3.wav,0
29.456497,0.15679418,26.996902,29.698694,32.90943,5.912529,220.45448,348.20047,87.19331,86.44878,0.6703995,0.5743538,0.33522338,0.58511806,0.96861327,0.6333899,8.97103,4.962103,6.511832,4.0139785,0.39948803,1.2407714,19.65458,0.6241493,12.939517,0.9162718,3.3102996,3.9253662,-1.6243441,-6.734076,0.043013703,2.3207684,1.0959084,0.7280399,5.3092885,0.73358107,3.6953773,2.9405446,22.442177,0.4258708,498.38834,0.26966137,1228.3567,0.16499905,-61.65588,-1.4244131,1591.3982,0.16778225,928.9391,0.44028643,-70.24774,-1.1397204,2586.5452,0.09483948,892.91327,0.5339431,-72.30766,-1.0867096,-16.3603,-0.35722595,23.680275,0.30893818,0.002338981,14.715324,-0.03972179,-0.33209938,0.45816272,0.760738,24.946045,0.34178886,12.156227,1.0093279,1.7565519,8.092706,-4.086495,-2.7091572,-12.934857,21.604502,-0.047042355,-0.015816016,0.25543112,4.152961,2.4711697,0.277,0.24632499,0.119532704,0.105753936,-28.946854,50_CF46_2.wav,0
31.116232,0.15990442,28.795221,31.255356,34.541687,5.7464657,242.04901,392.2583,101.49191,145.80576,0.7344082,0.5999986,0.3285775,0.6597009,1.0604755,0.73189795,10.193892,4.813839,6.288894,3.7459056,0.44510227,0.8279164,24.479218,0.62630635,13.267096,0.88155305,2.660574,5.596365,-5.188553,-2.4579964,0.0424506,2.3588524,0.97213155,0.88450336,6.57356,0.69391716,5.7784233,2.1139836,31.550625,0.40866706,535.812,0.27693135,1320.3174,0.1591348,-59.088333,-1.4168962,1596.6853,0.17216283,1039.1647,0.39950442,-69.06582,-1.0869485,2642.9224,0.11849212,1041.176,0.45309883,-75.91874,-0.9335814,-19.148783,-0.39099538,30.201881,0.28168553,0.030656721,1.1230735,-0.034624074,-0.39159545,0.5515211,0.65413725,31.515923,0.3155505,14.833219,0.8250112,3.462293,4.7212486,-7.8120413,-1.6892902,-7.7368846,16.919073,-0.025628665,-0.009554844,0.14347859,3.4719644,1.9513103,0.36990473,0.31751257,0.1472093,0.19437827,-27.07969,27_CF63_4.wav,0
35.58377,0.09684593,32.96681,34.996975,38.019077,5.052269,91.53073,247.95036,30.841028,31.093561,0.66933274,0.5800226,0.3491264,0.56268024,0.93502784,0.58590144,10.69427,5.9182105,7.435989,4.599719,0.3368717,0.79633486,16.862679,0.59862024,9.3036375,1.1964741,8.535981,1.5448401,-14.980335,-1.0672885,0.023400417,1.547103,1.0534573,0.66858965,7.216682,0.50538045,5.5495887,1.4235395,21.607187,0.39873067,496.91376,0.29986513,1201.2809,0.1818397,-51.331856,-1.5724381,1604.9495,0.1615619,1090.4086,0.53721076,-58.495266,-1.1787182,2551.4211,0.11908121,901.9943,0.6006831,-59.184196,-1.1559052,-13.85351,-0.43963155,21.495575,0.34197032,0.0116494475,3.0549538,-0.028774856,-0.43655875,0.3869251,0.71346194,20.074615,0.39550635,9.02947,1.3063304,9.443463,1.482324,-18.836744,-0.8122555,-10.332066,19.290588,-0.0364526,-0.012347615,0.14728495,4.2056074,1.9649123,0.3947619,0.33722067,0.10684931,0.11958692,-31.834986,32_CF22_3.wav,0
34.57209,0.09913577,32.05806,34.118446,36.871407,4.813347,229.99345,578.56055,36.099667,38.096226,0.5463397,0.46334663,0.32443738,0.50170064,0.7517085,0.42727113,7.178233,3.8056262,5.3401856,2.8897488,0.26693588,0.70713323,17.724173,0.6035335,13.232769,0.73100084,2.6128666,4.4350142,-12.70875,-0.97319865,0.022504536,1.1532902,1.1182327,0.63768864,6.8189764,0.5107235,5.539912,1.6435438,22.574024,0.35437885,429.58978,0.23616587,1151.5612,0.1556208,-45.631847,-1.768305,1459.1517,0.15598567,994.42377,0.34861135,-53.981735,-1.2512387,2461.4985,0.07518997,598.7974,0.5545582,-54.897213,-1.2184947,-15.231838,-0.35552022,22.262154,0.3113599,0.021988848,1.5623044,-0.029147696,-0.36039418,0.29470128,0.6483543,21.156631,0.3745026,12.762584,0.7492312,3.048441,4.000712,-15.486968,-0.7355761,-10.776683,19.340055,-0.028126488,-0.013345045,0.15123996,4.873148,2.0628932,0.38256094,0.3925396,0.10737705,0.10957297,-33.728645,48_CF34_3.wav,0
